class,filename,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,delta1_mean_1,delta1_mean_2,delta1_mean_3,delta1_mean_4,delta1_mean_5,delta1_mean_6,delta1_mean_7,delta1_mean_8,delta1_mean_9,delta1_mean_10,delta1_mean_11,delta1_mean_12,delta1_mean_13,delta1_std_1,delta1_std_2,delta1_std_3,delta1_std_4,delta1_std_5,delta1_std_6,delta1_std_7,delta1_std_8,delta1_std_9,delta1_std_10,delta1_std_11,delta1_std_12,delta1_std_13,delta2_mean_1,delta2_mean_2,delta2_mean_3,delta2_mean_4,delta2_mean_5,delta2_mean_6,delta2_mean_7,delta2_mean_8,delta2_mean_9,delta2_mean_10,delta2_mean_11,delta2_mean_12,delta2_mean_13,delta2_std_1,delta2_std_2,delta2_std_3,delta2_std_4,delta2_std_5,delta2_std_6,delta2_std_7,delta2_std_8,delta2_std_9,delta2_std_10,delta2_std_11,delta2_std_12,delta2_std_13,rms_mean,rms_std,zcr_mean,zcr_std,centroid_mean,centroid_std
aghab,aghab_001.wav,-463.46452558930196,12.248861876427648,4.392536718997424,-51.86176983685563,2.69123682752961,-2.0445873873416947,-5.849227938235834,1.1124042966186451,-18.435125897042862,-3.2059580284463873,-3.7007605608891176,-25.53977330968419,-9.81120735074769,97.20578351549669,26.178562765002727,12.94975061881276,21.32049383768497,8.078515362608599,7.840592115818275,14.352008588657194,13.917704431619502,5.433826632350585,6.896610280393794,11.05465891675362,13.585779128388019,6.834484414650947,-2.2339010823278738,0.9899482151727093,0.28594249475063943,1.1460556126018147,-0.21733078315070925,0.05454553401476351,0.28456805400086965,-0.32098357985183684,0.06464679163657137,-0.2293616299048628,-0.44904337426954405,0.4609510686770133,0.03183819893481494,19.024978011006617,8.142193294397199,4.251734169643499,3.85351514086176,2.6852862420531274,2.9171001539410213,3.135924493144796,3.634734275478643,1.6932787087322312,1.9539499097660082,2.6288174947325262,2.503263229988096,2.196616813958776,-0.13887263868651056,-0.09848214613777793,-0.06590762470398173,-0.02926741374416677,-0.007772498443005708,-0.004610126186421722,0.02015270673163498,0.03500872033823171,-0.0006832578837524454,-0.034882069508855106,-0.004276360526631743,0.007737599929913245,0.004532445220377352,6.016199377862911,3.3473648050064013,1.6682333371378053,1.4067183635452674,1.208674708987448,1.2328968894021042,1.2194734539854086,1.3140963739624856,0.7678249676663059,0.8312928793845948,1.0805727344712035,0.7315403713371847,0.9480409394118238,0.008402012288570404,0.005305924918502569,0.3246311475409836,0.11792940030399628,3164.0189718423994,722.8607354442678
aghab,aghab_002.wav,-473.5824522709857,36.788066835142494,1.9678920296224829,-47.53245564491659,-4.201348921600831,4.079347113559149,-9.700304870492882,4.649234586648418,-18.024104932028514,3.329063038640649,0.18818054717871371,-32.22291611418821,-8.715934052313456,85.2609955768967,24.900423697458294,9.19119515194821,20.974269851516727,7.900111031739134,9.924337065568551,13.277522609920634,12.691990752464346,5.206021364526938,6.415636248553891,9.889848181727963,16.43235365639957,5.326804244855657,-2.4772476297449604,0.6549291801049331,0.3352312771944552,0.9657849142172428,0.001342965067248802,-0.5569958980001651,0.12562974073233577,-0.38157397456405795,-0.030754298069310997,-0.2643752631931827,-0.4283809027705465,0.4001272152042884,-0.2588242873838239,19.281811643903172,9.574261301736545,2.791219294404335,4.458377404266021,2.853747414182437,2.3675791498644427,3.332261563824155,3.012198290304171,1.6597215433489059,2.254001499863106,2.479135870918865,3.5672694541053014,1.688078400926519,-0.3772826881662093,-0.20995335744105045,-0.03542651643882732,0.04056140913787364,-0.043738688605988243,-0.009528125063545403,0.01339646061607821,0.0017205393205356988,0.016592353886724538,0.020600684787158874,-5.435403138692632e-05,0.05714837349640443,-0.00482005796047149,5.98505946215151,3.6766796970700817,1.1802220724139452,1.5836336095436812,1.177071404334559,1.0872099838336298,1.2188192300773273,1.0228595467137886,0.6672652491010304,1.025806049017861,1.0307289009160134,1.0956632647119942,0.7189599931035607,0.008290402591228485,0.0056941150687634945,0.21409482758620693,0.08024302831982223,2368.33519801194,667.547512902369
aghab,aghab_003.wav,-454.8358686417307,27.65373498158096,-12.827093603012246,-53.08518316894137,-13.14562578268455,9.045931401555087,-19.435378412654302,3.2663738562464895,-13.726818940578339,1.681375311933535,-0.015297176240429798,-28.969422081780024,-14.348068667076559,84.2190108251601,44.3002748415231,10.612079707340113,20.34084223766989,9.165936250207421,12.575936154476592,14.51465091628925,15.233694918889507,6.788755892043483,6.00740021465264,9.420292923013859,12.538055936898884,7.16728920075166,-1.4565906606926793,0.5612726300440226,0.3693823447945654,1.1252062924742472,0.06396161401172368,-0.3876932397271863,0.5949396093858027,-0.4676106659207676,0.23617609332140607,-0.41424529482713696,-0.59310826248781,0.28945154787929106,-0.2457573371679237,16.722571268962692,12.670485806027497,4.024314633022521,4.85199080401301,3.076111642773949,2.1579832435386623,3.347711949698397,4.03421871809962,1.9458053997147902,1.9448619469521564,2.614479401557998,2.3851863484613154,1.674988707705338,-0.06972678450357843,-0.022030907084871265,-0.08091704762022443,-0.028345953437246704,-0.024907868432824186,-0.0021113267119557233,-0.008499905073710174,-0.010585293798379032,0.02196091578086916,0.011919774815136246,0.014692433228454444,0.03818263696030097,0.01345727598712485,5.685079385297481,4.868106017029707,1.750142970847166,1.827043259769857,1.3682637626425858,0.8906563670084658,1.3341117797754305,1.6731758391350104,0.7524726563715254,0.7810339879530481,1.0258197621874685,0.6674943607134464,0.7231586922013009,0.011917196214199066,0.008046935312449932,0.21357692307692308,0.1195970552367481,2389.678127455572,933.0813578785417
aghab,aghab_005.wav,-493.1565558619704,21.067508129397233,8.45822625419931,-60.11351240369877,2.091963117087622,10.12215615436586,-20.078977666448647,6.353103398358842,-6.807909835396124,-9.77636627614136,1.9390090485388014,-25.746774900876915,-18.34409290344729,101.19027800726326,39.72237370252558,16.091292284815317,27.187097079257025,7.684808492172848,12.70591073278535,15.890335305210938,11.454148846127913,7.985469095574066,6.669763266094256,12.423185109003661,11.355066330911662,7.520826315523615,-2.856158492417134,2.0337232785151875,0.21489649789153906,0.738145258057689,0.1625246558644263,-0.07412706860541216,0.4030295270310978,0.027211511671763392,-0.09166328813921575,0.029081062002138426,-0.10064494133684543,0.1558346872530001,0.25529397791353725,22.52009117175236,11.332534104393888,5.24792958453491,6.05855786232991,2.657343947635757,3.6310867248952707,3.503657345655662,3.1366573331620464,2.6816849867726815,2.434946127304381,2.6595386943240107,3.091597089207504,2.067315893047829,-0.30299654429997336,-0.26656999095706285,-0.026401946379478042,0.0441478577198446,-0.04681944119382077,-0.04652907529911179,0.019526678417226554,-0.03298903033555748,-0.014949823798600848,0.009330260015478958,-0.004108631633828847,0.07940272162076632,-0.005662332085809028,7.428166806064384,4.033954033544138,2.416169483114284,2.2136241447048883,1.1417486382908497,1.5828217745080801,1.3136785274431444,1.1864874793735405,1.2166008029013093,1.0827359364485953,0.9115300812065237,1.0514624628272597,0.8600440627056756,0.00808319728821516,0.005822789389640093,0.2709051724137931,0.12265533630857758,2843.5475472382773,864.5015490655173
aghab,aghab_006.wav,-558.5839836591244,2.8827951061333885,10.358852900209671,-49.88597216445773,-2.2263978357842893,16.979040238930487,-18.43524081109255,16.46235777846421,-14.89739855695237,12.756085939761585,-4.877989052301416,-29.684152494450256,-6.936714389788333,94.13704552771057,28.747094563380724,9.45359642208973,19.947073884185297,7.046255076275167,9.743023315141759,11.593434907069502,10.483690262798351,9.367660593541496,6.962710202878792,8.8644081674008,10.793157555418414,6.036250526267468,-3.2308111750521022,0.6539595894876811,0.43881679722761885,0.9475193654779015,0.12019052932894397,0.2632138137012037,0.2495309349154024,0.12922477784719427,-0.4132243382446224,-0.06543795302505703,-0.009500282970789541,0.14133287450065637,-0.050240684424325624,22.36096342845996,9.440545784405778,2.9992741353412833,4.276771592296867,2.714430448293737,3.7511548708859164,3.1380346550386315,3.6560570087589315,2.992868786154973,1.8799410285835962,2.959547074276687,2.4243841282735175,1.783187483101333,-0.1518910382132496,-0.15061875998700483,0.028040778478578044,0.03594180477396259,-0.04072145647850943,-0.03631960942250772,0.047489133711843656,0.013847945860093214,0.05362369330750944,0.01228677741612665,0.01667689343391918,0.048928680538016904,-0.014308871241732184,8.023967472770934,4.182145418601678,1.2758902758157877,1.7086811751401896,1.2454526176047982,1.533086930884826,1.1403984331549704,1.6821098419508782,1.282061464622475,0.7787963909990245,1.3537106657051556,0.7988322059632486,0.7526940968787831,0.0031079393811523914,0.0021525707561522722,0.38034615384615383,0.0746206778455555,3431.8847192290273,667.7310329848416
aghab,aghab_007.wav,-599.2105197666617,11.132167012503249,26.422307269133945,-43.44666593351156,-6.0758512013237,16.976109192649375,-24.540428131566088,11.445299166094363,-10.804775937417691,3.43071300461453,-12.711060803857196,-26.471683924806683,-10.403119431610664,100.35826040844138,26.578128037380164,13.403258132349803,21.04313220814442,10.070853208582168,12.860705420965198,12.255448129666322,15.459232797217947,8.78940322764008,8.234119849202656,8.181741894724718,10.378638526908004,7.506183182015912,1.0608441684631682,0.8392540930786345,0.6365433843067941,0.4575088718026128,0.19988077064970125,0.12415580449010573,0.03612850082521389,0.1571175896708871,0.04273601020628309,-0.016298878692308828,-0.2330626645797689,-0.14282566003131208,-0.10416897117440006,27.70522565011643,8.546126971860435,3.7244596777617165,5.249477690085728,3.4919315455968114,3.7374261800577644,3.2127688299669748,3.491089996222757,2.762009565777707,2.417225683164488,2.0705443172056834,3.1858042637232264,2.260088875946281,-0.6791678188478828,-0.17809359097769606,0.03123342530311215,0.10161418187915236,0.009021438594978193,0.014273020031598424,0.004618794164833328,-0.0079957213381705,-0.0017042830723840675,0.009605014324675499,-0.022839503615429545,0.01932499305307289,0.024178513242839594,8.961724595934829,3.5188819883679168,1.5702944533710859,2.0686211521657407,1.676676854112264,1.5358563863778036,1.2454846290051014,1.247154565196102,1.2067224072901341,1.0137322128858095,0.7478896086760116,1.2888478580403788,0.9213298145913676,0.002066456712782383,0.0013222609413787723,0.3503846153846154,0.10634236326531432,3313.9105648401937,705.9286446303913
aghab,aghab_008.wav,-613.9241908935041,2.932338389708548,10.788209176931188,-35.23768440606449,-6.047160023144384,15.215478168832774,-25.05690721369585,14.308534631913474,-16.520549988223255,7.847453838524973,-4.4306126498626,-27.70741213597768,-14.130159529299336,131.33565820419338,34.947766047711134,18.50623296292307,27.80050351649538,15.726475253052538,14.02430807712799,15.046611921078302,14.672004363680035,8.863099047586731,9.536206223484715,9.243913604665602,14.11110537546873,6.235959710375549,-2.9338652601980644,1.7249481231234673,0.8080976298947493,1.0080344921282116,0.3158495374523025,0.21525484706991313,0.1353564441007995,-0.05356404144858554,0.3356842645558419,-0.3677518844931499,-0.11519073110562242,0.1933913952879631,0.026670797412690492,24.220682788446652,12.114817895982391,5.174637201253335,4.150349492324462,3.652512459535422,4.074622803003329,3.953908814756044,3.139600593280757,2.7241018458104587,3.6781393493124597,3.8791735483042857,3.0748778032280915,1.7665847025979826,-0.26230894228961665,-0.26726811684008117,-0.04484351946018701,-0.03344299918287616,-0.041839167294212685,-0.05768250928644484,0.041716341126038954,-0.02114351675791878,-0.03392985877051733,0.07401721079656796,0.0866324521235791,0.043820196471024454,0.0310742753513101,8.386252134523781,4.662503960243451,2.134857402047702,1.5997756139748374,1.506765427346241,1.368692476261841,1.6260428589667906,1.2668074563354206,1.0356809642167675,1.4858594546428359,1.4857867137221454,1.3091956208724866,0.6434049178860501,0.002804984338581562,0.0024763287510722876,0.36611111111111105,0.11476357877107912,3274.1214988335873,698.7450475031299
aghab,aghab_009.wav,-583.516764298605,-0.17992729315027456,12.272372643392599,-41.523353583585944,-5.452190549323411,17.991192852565575,-24.458218405353144,14.644059802658987,-12.076020166424293,5.859987046575142,-8.87029482685837,-26.89579105110862,-12.075807435385224,101.01880562702252,22.53483397156714,12.067898879977083,16.75143865344567,10.332773876138887,12.657576528890798,14.64504132360053,13.279990358525186,5.282411119371039,9.033875813414936,9.041940873783247,11.222661233080817,6.641669637548003,-1.045636353050632,-0.38431933138013885,0.1357804716178644,0.38903720366307537,0.46889124099054164,0.2444776068541342,0.37125807715529957,0.04153393319679129,0.013081143863473275,0.04946593645243913,0.225303948294688,0.2188499085171573,-0.1528906694891231,22.826516457656577,6.389865840925038,3.996457678003126,5.564526100419507,3.908882362602444,3.5637145451822105,3.989743795254848,3.438844816023454,1.817427042242337,2.5790143074176615,2.581134306353084,3.140213688989384,2.414593190630084,-0.12315041039043106,-0.05417739584484016,-0.014202309525454707,0.09589230948119384,0.040671344094248385,-0.08251047577384092,0.07816496399958012,0.021038960157502052,0.024913104151966205,-0.011654633752426691,0.03151871659426623,0.06622946239351578,-0.01023235795935845,7.5506621661503495,2.562163592375223,1.7719428844772258,2.2006392017138294,1.7796659996967437,1.1305145046113505,1.4636763841285325,1.438085309791471,0.7925950014569755,1.0391558027217458,1.1261650573045368,1.1834268607524088,1.0941646214105154,0.002482067560777068,0.0017943748971447349,0.41275735294117644,0.07919997459182687,3497.896672242994,563.3399215504204
aghab,aghab_010.wav,-576.0337818043615,3.943622163085272,27.54863911443115,-52.43894193517422,-17.43595453197264,23.087677512822967,-31.35682966625886,13.838732721831919,-8.710630943370118,4.75255790159121,-3.8165585103827113,-24.20946976395949,-16.009856789646207,91.64263382142443,37.520754752532085,12.085409885605557,17.11954769078432,11.753520826055842,10.614215943727089,16.884691611236182,15.791353799365506,9.507019569985664,9.045737015415556,9.20377131092904,10.316495756983487,4.656894621972639,-1.622013614526949,1.3417921379909306,0.3604100878452657,0.6087308361944369,0.42320889258739114,-0.2521051792392973,0.6934444590371958,-0.6041617498281873,-0.0599872184445115,-0.29690685869747113,-0.09875163077154052,0.2758919392062613,-0.10057125614578283,19.00605991486445,11.202230157047488,4.010116534289224,3.6706430164505135,3.5599569824660917,3.1045799897105146,4.048944427089673,3.8426415444513276,2.488979269899419,3.2133087945870242,2.918064850911791,2.123164576966781,1.4434565480744561,-0.22539435995286178,-0.16317498777362338,-0.04150387507188678,0.004502000625577925,0.03181671756247478,0.05479243505292365,0.046179868230196736,0.0681906858101401,0.019509539662060954,0.02536561339802291,0.003693536395781265,0.00565238030163393,-0.0010867035127039122,6.412682592643181,4.47690412098908,1.7015712590245278,1.485407126586613,1.5350590881535526,1.2232962948703372,1.5822450364776286,1.392303743732003,0.9531570430278604,1.3033971821865522,1.231137158892277,0.8098339687585082,0.6744234509953985,0.003317740047350526,0.0022019234020262957,0.39807692307692305,0.1122957712324306,3483.59334415534,756.7131498528835
aghab,aghab_012.wav,-567.0834748961869,9.705171129594723,4.667256386255672,-48.133572058268754,-13.593142319989768,11.30959936481789,-22.197124857281754,15.218289455666838,-10.868855267107561,9.412810009582422,-9.956843650189121,-25.186627918795313,-14.599754159108002,113.9185897260281,27.7557091923564,13.372786166792014,16.691899035774124,9.063783191569698,9.818979354624245,11.007552839578619,11.679049867901321,7.028405157068738,8.587091445565925,7.248961985524111,9.334634296393322,7.349713887797007,3.8503845574499627,1.1360990949249585,-0.28937381819587005,-0.1761218542885846,-0.35137448105016156,0.01773329166414254,-0.1514126364393437,-0.020831295509873192,-0.23218961463238547,0.09940078335588455,-0.12387791055457442,-0.22798516341464992,-0.09210131889690894,38.856741382323115,8.388955576937647,5.187204410526823,5.703777586068966,2.920592115849802,3.645509860658331,3.6693546354888458,4.0107573108243795,2.2493963273708704,2.750345745363657,2.7496797702386346,2.4970754809046896,2.838022216784021,-0.6140243043592218,-0.08617920444784809,-0.07158223025171999,0.12048731184483158,0.05198364712653825,-0.06717818616119538,0.0447312168595911,-0.11244445998495582,0.025458018061131554,-0.04656291807399949,0.018735271220147037,0.025851305263881852,0.05661706724010247,14.382167652019884,3.495280176315388,2.2335137817971553,2.1574024635937543,1.1347055743016066,1.5468376338079577,1.4568365375655503,1.4975332380735824,1.0160622188938284,1.091400746518769,1.2096893302011715,1.0125154550703723,1.1103715359008186,0.003445341484621167,0.0024404809810221195,0.3218461538461539,0.07612903636270982,2981.7686287651263,673.5289545291271
aghab,aghab_013.wav,-600.7180660679875,8.790615270457927,12.37394649437808,-38.83665851215213,-12.856318548732476,2.8822022072657223,-9.911399610307939,9.596652127646156,-7.054400731183152,6.161286216700779,-12.421663004830071,-24.662721995243515,-16.618251914350985,118.90047644780697,29.104428701095358,15.142276812587165,16.290987229279846,11.605159250389233,10.727031754480713,10.588838142797055,8.768506471846528,7.315662495399151,7.330678271751359,6.908785412402787,9.622953054459508,6.560268806568102,2.0417065308898783,0.8476744049003165,0.4402467515524072,-0.18317486169658592,-0.12538730546232768,-0.4680960175747429,-0.3380175652366672,-0.34220235227569057,-0.1279017571036937,-0.01073339445214933,-0.12419533563619042,0.06374702631260785,0.1743387414981057,32.56860032583584,8.396154446254803,2.9219403300424895,4.643709079819402,2.9448382593448925,2.929263748047406,2.961346126260201,2.5569517629524303,2.2385683977145665,2.0811805594235904,2.4091908084701474,2.3291887767293056,2.7626466705648096,0.09849004820234517,-0.017356425553441166,-0.005327896429576018,-0.0038236753986992146,-0.0013649210352469118,-0.04746213273729183,-0.0009813720148092874,0.012258180944457513,0.011119769997358527,0.020720745696401602,0.02046300174851372,0.04117442878270273,0.06387131434437722,12.562333095868693,3.3969317463354503,1.175062285078765,1.93669063313817,1.1593349269111008,1.100340675110588,1.2644081348072955,1.1388376726490865,1.030325150231911,0.8221203489311897,1.0004334210224963,0.8027920422592356,1.0496517331281503,0.0024497576523572206,0.0019840348977595568,0.29966911764705884,0.10881708918741327,3029.7845413846967,766.7920016487885
aghab,aghab_014.wav,-527.850030835279,7.7858469157543455,9.052245579905819,-47.205117762169,-11.049175337993221,11.42730259103359,-18.166990501543935,10.957634940967035,-16.497134142249802,13.879388586747549,-11.893507539792305,-26.455756042634178,-10.107412390933098,86.45113079967084,22.154312796555462,16.088158742078065,13.469429886323995,7.26151497615949,8.208934886446132,10.43384068623252,11.736930809940787,8.480997538662198,8.415950537516958,8.433193341874428,10.06483017969223,7.6451981383553935,-2.265366679000716,1.7019543532698318,0.8626277523746562,0.7041035582571235,0.11669742379329139,-0.2097760101836005,-0.1862507839908582,-0.33498284900502767,-0.41877395113831517,-0.15824045869784265,0.02979351332087219,0.15367288339138804,-0.30478837604242853,21.843152904604253,7.3031782291881,4.250041153619682,2.8322934580814376,2.6445104369042216,2.1663232171424567,3.217698918362905,3.353032149232231,2.6917178262419728,2.6406407529653797,2.6104467396356803,2.875801284454781,1.8774764202324488,-0.45592563097100824,-0.14359789930023956,-0.029461792800340177,-0.028850996693129374,0.018715661940808922,-0.014605071751711945,0.04133165626131971,-0.013050368418725308,0.05043160679898231,-0.047963437889904995,-0.046444453951472564,-0.014491475314733337,0.023849625255138743,7.427218835994475,2.80150106268748,1.967550582365364,0.9948574003784894,1.2119376938614421,0.9641113937144437,1.278045019490779,1.3884001544876592,1.1134265448885452,0.9185209341864022,0.965403057343597,1.1712566941246252,0.8101199861218131,0.00394826615229249,0.0022728622425347567,0.35246153846153844,0.0914493263503938,3198.0245963705743,616.7113254882264
aghab,aghab_015.wav,-553.6239246882752,-4.226764999604057,10.827604450542777,-43.272213214632934,-11.793071744797837,1.1345385918354476,-14.364234692065367,9.957488247948424,-9.374734488961616,6.597839234917915,-5.465696930674814,-31.0660515050351,-8.759167001948182,106.24205990971616,32.533696941544015,15.810509918083321,17.504500490777097,9.727860216606981,10.49471587143105,14.495981163727732,12.834705629458014,4.862992052396723,8.107738025435705,7.686705562314034,9.22405673300214,9.291404487747052,-2.1782482231498657,1.4782370583640951,0.9222503376146303,0.9792440735234316,0.17810369703337708,-0.3272216978822818,0.13439511383802094,-0.08300125771119597,0.11372499552114172,-0.16869975779126767,-0.27814465943811195,0.2014229205951508,-0.1515322545135115,24.349327704067417,10.353304696946056,4.114431569817176,4.061167396378984,2.956374900668222,2.9482150462309087,2.9152137125252335,2.750928891905077,1.578418986070048,2.201692465686906,2.1901436144302284,3.0211337704538246,2.194178848795042,-0.3804920667357862,-0.16501243890476217,-0.08056041231508962,0.015354248597903781,-0.05407634884908605,-0.004888654312343776,0.0021344829911585333,0.0021135799760876872,0.004348787828444007,-0.012140047541642692,0.028658731459495934,0.05060051843796383,0.0017733377708294047,7.602647969490691,3.9450442560147456,1.4841635909010202,1.7383761933424535,1.2214214325415413,1.1931316642217131,1.110240651853844,0.974435090025742,0.646881700579729,0.8943807127095345,0.968221097862993,1.3084356804527735,0.783349374041066,0.003911660518497229,0.0028986972756683826,0.38889344262295084,0.15528168784486993,3510.887925853606,888.6053464475117
aghab,aghab_016.wav,-518.3347051710565,-2.8227037463622904,-3.5663170392846477,-49.66408547317486,-13.96741025805064,4.420935923205383,-17.968474038941892,9.301666734453502,-15.305369234857928,10.559985144193055,-3.33403575612834,-29.66399580735227,-17.775914341890136,96.10797212315418,41.09812796649241,14.324701952694593,14.139946357088863,7.806405307420109,8.559115234663908,10.844761258078842,13.364841088796227,9.106838513099886,6.888281822561781,9.098970232569108,10.613207645623973,7.429563738685656,-0.4628449082484249,1.750625707048745,0.990590424845506,0.08741999107400532,0.0671632517892767,0.33712508395959495,0.288821047589286,-0.19214140138636746,0.17882241759965187,0.22413527818083062,-0.4920637105326686,-0.2713394815859763,0.0008228947514194072,23.728161092999045,12.43611944997913,4.114355786371737,4.2595470238555615,2.6991765062820954,3.406617089740359,2.8961264095506793,3.4588992784136763,3.6251209526585275,2.2752281884391823,2.5997972154740565,2.6990079721773674,2.6106318187551185,-0.43797782132460517,-0.1359251601924764,-0.10193848363835833,0.014541538344272109,-0.014047563181956118,-0.05321818384300958,0.0368029974633757,0.0240609646652718,0.017605688600625936,-0.025714485703609728,-0.023156209404384207,0.021745971775053944,0.03810802903592001,7.539078377556651,4.730758022792111,1.6464175789297553,1.6683624936617019,1.2287338067359073,1.4945468745204145,1.2134179464968817,1.4599561338678113,1.6566704647511152,1.0317368480533562,1.1519891493004182,1.044786431068572,1.213498922086395,0.0056073316372931,0.0038433047011494637,0.33521551724137927,0.13578022023656863,3252.7948820903143,884.9220312003719
aghab,aghab_017.wav,-524.7881280178075,-2.565020254021625,4.287746702632592,-54.046227610691474,-8.212394151416628,4.871396808266513,-16.61233627147084,13.934724374859076,-20.188454258672486,8.792710097760844,-2.3534219494372026,-31.030029450440562,-15.775012565540113,99.1303384918377,19.439205557124392,12.247133492650427,16.118772256613937,10.508797909474003,11.774239880955262,8.526501094643386,11.63317027292719,8.642222943441027,9.50859242994198,9.056203043803874,9.311249746951951,4.523098023010834,-2.4194426552250543,1.3303114969472714,0.5915951063771202,0.8006044793918318,-0.27285209091810814,-0.5895067608676967,0.10592402467645404,-0.23608779534891078,0.143791931438152,-0.06949767731253088,-0.2610395753305621,0.22291429064277257,0.0970464647890126,26.558240913568014,8.463607407662582,5.354690139573903,4.155128733982469,2.926380375184731,3.475967157324381,2.2192109263477082,3.2712179858046615,2.906222470528021,2.7396698982563805,2.7298376095180923,2.5071349195947596,1.513298996316693,-0.5960264928009155,-0.2128981348620589,-0.12388819062173022,0.0075791185374420025,-0.0046950550671270765,-0.022219145380993434,0.043824447419538955,0.024109111654319615,0.0508298949711605,-0.026282397746743486,0.028559013465705885,0.03585847741208624,-0.017191743974867234,8.37081497366379,3.211441423860353,2.05771848769439,1.5291521965593387,1.2048905187839438,1.6050789916175503,0.779223750569712,1.4494426746052518,1.1614848888297855,1.107885301756807,1.2176340724537547,0.8984573952183573,0.6931226631582205,0.0048232548870146275,0.0036618502344936132,0.362548076923077,0.08195110289393637,3454.803639149944,397.9471195935076
aghab,aghab_018.wav,-543.8180320220117,-0.5759135852396804,2.4452250703455993,-64.46206626413354,-2.2283523532559637,5.113088473817412,-17.406017737623866,19.994973007192602,-23.752877582230706,4.088741066207421,-2.9619418850393626,-35.042604565422785,-16.75717890932646,118.59292900007371,26.826333730300604,10.644311089988657,18.664164151370052,10.164722508450435,9.14801694536627,9.131909144027984,8.472928543524882,5.642118512788046,4.931775278215477,12.816682807902207,10.132634308945184,6.1929266944936625,-3.0414458144894168,1.758995610498254,0.860789630476772,0.9759081107799764,0.301035846867546,-0.3844616573528551,0.11808475079766055,-0.1328053091428538,0.03056947234366786,0.04297689918906467,-0.24185683663991173,0.16968950102010166,0.1508787556768708,31.478652444998062,7.983514282259501,2.960090523030061,4.728002173454831,3.428819050653983,2.4502185428286225,2.588118795273068,2.8773781022282687,1.791170133375909,1.9574055208157997,4.082476564227354,2.4775309513591934,1.8860217906383507,-0.38237412090435974,-0.10147511398757535,-0.06329486929526981,-0.008836652728035152,-0.08187079363052312,0.007459903555740274,-0.021162186335464274,-0.05035473208811108,0.01315056002381137,-0.015582009564643524,-0.02810915176193623,0.020530098418135013,-0.012265501387757111,11.073131507689693,3.435186666698841,1.0997136948992763,1.8649820797748775,1.347109649890737,1.1145621446369431,1.0686991679911089,1.2159847805620356,0.6966314194146338,0.8239564890800767,1.6799169120622814,0.8784353217522574,0.8225559614802957,0.005035314243286848,0.003933447413146496,0.3592727272727272,0.10427419353807793,3384.936448098937,606.5307981315319
aghab,aghab_019.wav,-542.4374000374713,-14.02831762378141,10.032666810901224,-60.11363631861823,-4.069042972036696,2.3246159703528426,-16.701135861646183,17.900513279261734,-15.42092652802848,4.132980711992563,-2.175490564718656,-32.061536047046324,-21.245751196021217,119.95383632799305,39.31683106915954,15.108346059442177,23.753867113997057,11.578137061414877,8.176624075734365,8.563998334880326,9.873233825974147,8.35314298319344,6.8130144266143144,10.883972917721353,8.584929162109354,7.120536840011221,-2.5265882119865832,2.5410907057059715,0.833918985114623,0.908658975290519,0.04646906985442211,-0.3549907300615491,0.2668773988316769,-0.26947419638182746,-0.17340708945277597,0.09184676773605147,-0.41960481083460255,0.2989181098755526,-0.036352085831853224,31.06593493303307,8.62413868884007,4.35884085926489,5.391914723828387,3.0791084661249783,2.5457567665625334,2.7177987323873416,3.256529625938499,2.742255901366852,2.0942839465203025,3.608914421140241,2.57653589670224,2.0603294966026264,-0.5014282932622239,-0.0815395504236122,0.04456106596035956,0.03991900697073842,0.06764163614557789,0.08134882296838702,0.007794602491883051,0.017049931049816943,0.06399407806470779,-0.004625876900538905,0.003972904511912731,0.005361911380770696,-0.0008784815364048929,9.818198079481805,3.052871283169719,1.9035133776085718,1.9890261480138993,1.0407140531727748,0.9857117786512084,1.1254009051639648,1.4570370615064048,0.9918514368278585,0.917450280669437,1.489006366588632,1.0687700264589877,0.8508295811729638,0.005498766899108887,0.004303233232349157,0.38612068965517243,0.10265145708124988,3796.8304469874406,679.337527548283
